aligned_key,status,step4_config_id,deepseek_config_id,metric_deltas
"[""h200_sxm"",""primary"",16384,1,0,500,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=8|p_pp=1|p_dp=1|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=8|p_pp=1|p_dp=1|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":828.1167196927922,""deepseek_value"":3990.0071695441325,""polarity"":""higher_is_better"",""relative_delta"":0.20754767711041644,""status"":""computed"",""step4_value"":4818.123889236925},""request_latency"":{""absolute_delta"":-77.19300000000004,""deepseek_value"":449.122,""polarity"":""lower_is_better"",""relative_delta"":-0.17187534790101586,""status"":""computed"",""step4_value"":371.929},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":-77.19300000000004,""deepseek_value"":449.122,""polarity"":""lower_is_better"",""relative_delta"":-0.17187534790101586,""status"":""computed"",""step4_value"":371.929}}"
"[""h200_sxm"",""primary"",16384,1,0,5000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=2|pp=1|dp=4|moe_tp=1|moe_ep=8|cp=1|bs=63|ctx_tokens=16384,agg_patternA|tp=8|pp=1|dp=1|moe_tp=1|moe_ep=8|cp=1|bs=117|ctx_tokens=16384,"{""ranking_metric_value"":{""absolute_delta"":-811.3289562329592,""deepseek_value"":256791.23016936288,""polarity"":""higher_is_better"",""relative_delta"":-0.0031594885685849125,""status"":""computed"",""step4_value"":255979.90121312992},""request_latency"":{""absolute_delta"":1083.0423119119077,""deepseek_value"":933.1159784622115,""polarity"":""lower_is_better"",""relative_delta"":1.160672774778519,""status"":""computed"",""step4_value"":2016.1582903741194},""tpot"":{""absolute_delta"":627.1628566779348,""deepseek_value"":453.2003186516883,""polarity"":""lower_is_better"",""relative_delta"":1.3838535209856,""status"":""computed"",""step4_value"":1080.3631753296231},""ttft"":{""absolute_delta"":1083.0423119119077,""deepseek_value"":933.1159784622115,""polarity"":""lower_is_better"",""relative_delta"":1.160672774778519,""status"":""computed"",""step4_value"":2016.1582903741194}}"
"[""h200_sxm"",""primary"",16384,1,0,5000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=1|p_pp=1|p_dp=8|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=2|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=8|p_pp=1|p_dp=1|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":3619.623450726223,""deepseek_value"":3990.0071695441325,""polarity"":""higher_is_better"",""relative_delta"":0.9071721670965752,""status"":""computed"",""step4_value"":7609.630620270355},""request_latency"":{""absolute_delta"":3318.735,""deepseek_value"":449.122,""polarity"":""lower_is_better"",""relative_delta"":7.389384176237192,""status"":""computed"",""step4_value"":3767.857},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":3318.735,""deepseek_value"":449.122,""polarity"":""lower_is_better"",""relative_delta"":7.389384176237192,""status"":""computed"",""step4_value"":3767.857}}"
"[""h200_sxm"",""primary"",4096,1,0,1000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=1|pp=1|dp=8|moe_tp=1|moe_ep=8|cp=1|bs=259|ctx_tokens=4096,agg_patternA|tp=4|pp=1|dp=2|moe_tp=1|moe_ep=8|cp=1|bs=684|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":23899.399431633065,""deepseek_value"":1368381.9924646383,""polarity"":""higher_is_better"",""relative_delta"":0.01746544427158608,""status"":""computed"",""step4_value"":1392281.3918962714},""request_latency"":{""absolute_delta"":250.10384065451592,""deepseek_value"":511.85707197042063,""polarity"":""lower_is_better"",""relative_delta"":0.48862046526333625,""status"":""computed"",""step4_value"":761.9609126249366},""tpot"":{""absolute_delta"":100.25192032725795,""deepseek_value"":207.1285359852103,""polarity"":""lower_is_better"",""relative_delta"":0.4840082504827644,""status"":""computed"",""step4_value"":307.38045631246825},""ttft"":{""absolute_delta"":250.10384065451592,""deepseek_value"":511.85707197042063,""polarity"":""lower_is_better"",""relative_delta"":0.48862046526333625,""status"":""computed"",""step4_value"":761.9609126249366}}"
"[""h200_sxm"",""primary"",4096,1,0,1000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=1|p_pp=1|p_dp=8|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=3|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=2|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":6612.054621027295,""deepseek_value"":6222.200617358969,""polarity"":""higher_is_better"",""relative_delta"":1.062655325284867,""status"":""computed"",""step4_value"":12834.255238386264},""request_latency"":{""absolute_delta"":549.7570000000001,""deepseek_value"":288.001,""polarity"":""lower_is_better"",""relative_delta"":1.908871844194986,""status"":""computed"",""step4_value"":837.758},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":549.7570000000001,""deepseek_value"":288.001,""polarity"":""lower_is_better"",""relative_delta"":1.908871844194986,""status"":""computed"",""step4_value"":837.758}}"
"[""h200_sxm"",""primary"",4096,1,0,200,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=8|pp=1|dp=1|moe_tp=1|moe_ep=8|cp=1|bs=5|ctx_tokens=4096,agg_patternA|tp=8|pp=1|dp=1|moe_tp=1|moe_ep=8|cp=1|bs=4|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":2583.759729732039,""deepseek_value"":10415.139610309046,""polarity"":""higher_is_better"",""relative_delta"":0.24807730154424418,""status"":""computed"",""step4_value"":12998.899340041085},""request_latency"":{""absolute_delta"":0.3029246041823228,""deepseek_value"":196.63682644953332,""polarity"":""lower_is_better"",""relative_delta"":0.0015405283417756347,""status"":""computed"",""step4_value"":196.93975105371564},""tpot"":{""absolute_delta"":-29.471504961297057,""deepseek_value"":108.50946115962667,""polarity"":""lower_is_better"",""relative_delta"":-0.271603090148443,""status"":""computed"",""step4_value"":79.03795619832961},""ttft"":{""absolute_delta"":0.3029246041823228,""deepseek_value"":196.63682644953332,""polarity"":""lower_is_better"",""relative_delta"":0.0015405283417756347,""status"":""computed"",""step4_value"":196.93975105371564}}"
"[""h200_sxm"",""primary"",4096,1,0,200,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=2|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":5436.875827061773,""deepseek_value"":5064.149663708811,""polarity"":""higher_is_better"",""relative_delta"":1.0736009375915618,""status"":""computed"",""step4_value"":10501.025490770584},""request_latency"":{""absolute_delta"":-6.280000000000001,""deepseek_value"":176.93,""polarity"":""lower_is_better"",""relative_delta"":-0.035494263267959084,""status"":""computed"",""step4_value"":170.65},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":-6.280000000000001,""deepseek_value"":176.93,""polarity"":""lower_is_better"",""relative_delta"":-0.035494263267959084,""status"":""computed"",""step4_value"":170.65}}"
"[""h200_sxm"",""primary"",4096,1,0,2000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=1|pp=1|dp=8|moe_tp=1|moe_ep=8|cp=1|bs=259|ctx_tokens=4096,agg_patternA|tp=4|pp=1|dp=2|moe_tp=1|moe_ep=8|cp=1|bs=684|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":23899.399431633065,""deepseek_value"":1368381.9924646383,""polarity"":""higher_is_better"",""relative_delta"":0.01746544427158608,""status"":""computed"",""step4_value"":1392281.3918962714},""request_latency"":{""absolute_delta"":250.10384065451592,""deepseek_value"":511.85707197042063,""polarity"":""lower_is_better"",""relative_delta"":0.48862046526333625,""status"":""computed"",""step4_value"":761.9609126249366},""tpot"":{""absolute_delta"":100.25192032725795,""deepseek_value"":207.1285359852103,""polarity"":""lower_is_better"",""relative_delta"":0.4840082504827644,""status"":""computed"",""step4_value"":307.38045631246825},""ttft"":{""absolute_delta"":250.10384065451592,""deepseek_value"":511.85707197042063,""polarity"":""lower_is_better"",""relative_delta"":0.48862046526333625,""status"":""computed"",""step4_value"":761.9609126249366}}"
"[""h200_sxm"",""primary"",4096,1,0,2000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=1|p_pp=1|p_dp=8|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=7|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=2|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":6613.983012516062,""deepseek_value"":6222.200617358969,""polarity"":""higher_is_better"",""relative_delta"":1.062965246421673,""status"":""computed"",""step4_value"":12836.183629875031},""request_latency"":{""absolute_delta"":1666.474,""deepseek_value"":288.001,""polarity"":""lower_is_better"",""relative_delta"":5.786347964069569,""status"":""computed"",""step4_value"":1954.475},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":1666.474,""deepseek_value"":288.001,""polarity"":""lower_is_better"",""relative_delta"":5.786347964069569,""status"":""computed"",""step4_value"":1954.475}}"
"[""h200_sxm"",""primary"",4096,1,0,500,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=4|pp=1|dp=2|moe_tp=1|moe_ep=8|cp=1|bs=315|ctx_tokens=4096,agg_patternA|tp=8|pp=1|dp=1|moe_tp=1|moe_ep=8|cp=1|bs=834|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":-418918.98541297996,""deepseek_value"":1191767.725885426,""polarity"":""higher_is_better"",""relative_delta"":-0.351510597504848,""status"":""computed"",""step4_value"":772848.740472446},""request_latency"":{""absolute_delta"":59.066974983286116,""deepseek_value"":358.2980061678996,""polarity"":""lower_is_better"",""relative_delta"":0.16485432228614508,""status"":""computed"",""step4_value"":417.3649811511857},""tpot"":{""absolute_delta"":4.733487491643075,""deepseek_value"":130.34900308394978,""polarity"":""lower_is_better"",""relative_delta"":0.036313952386690114,""status"":""computed"",""step4_value"":135.08249057559286},""ttft"":{""absolute_delta"":59.066974983286116,""deepseek_value"":358.2980061678996,""polarity"":""lower_is_better"",""relative_delta"":0.16485432228614508,""status"":""computed"",""step4_value"":417.3649811511857}}"
"[""h200_sxm"",""primary"",4096,1,0,500,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=1|p_pp=1|p_dp=8|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=2|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":6605.332766797739,""deepseek_value"":6222.200617358969,""polarity"":""higher_is_better"",""relative_delta"":1.0615750235326535,""status"":""computed"",""step4_value"":12827.533384156708},""request_latency"":{""absolute_delta"":-8.601999999999975,""deepseek_value"":288.001,""polarity"":""lower_is_better"",""relative_delta"":-0.029867951847389336,""status"":""computed"",""step4_value"":279.399},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":-8.601999999999975,""deepseek_value"":288.001,""polarity"":""lower_is_better"",""relative_delta"":-0.029867951847389336,""status"":""computed"",""step4_value"":279.399}}"
"[""h200_sxm"",""primary"",4096,1,0,5000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=1|pp=1|dp=8|moe_tp=1|moe_ep=8|cp=1|bs=259|ctx_tokens=4096,agg_patternA|tp=4|pp=1|dp=2|moe_tp=1|moe_ep=8|cp=1|bs=684|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":23899.399431633065,""deepseek_value"":1368381.9924646383,""polarity"":""higher_is_better"",""relative_delta"":0.01746544427158608,""status"":""computed"",""step4_value"":1392281.3918962714},""request_latency"":{""absolute_delta"":250.10384065451592,""deepseek_value"":511.85707197042063,""polarity"":""lower_is_better"",""relative_delta"":0.48862046526333625,""status"":""computed"",""step4_value"":761.9609126249366},""tpot"":{""absolute_delta"":100.25192032725795,""deepseek_value"":207.1285359852103,""polarity"":""lower_is_better"",""relative_delta"":0.4840082504827644,""status"":""computed"",""step4_value"":307.38045631246825},""ttft"":{""absolute_delta"":250.10384065451592,""deepseek_value"":511.85707197042063,""polarity"":""lower_is_better"",""relative_delta"":0.48862046526333625,""status"":""computed"",""step4_value"":761.9609126249366}}"
"[""h200_sxm"",""primary"",4096,1,0,5000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=1|p_pp=1|p_dp=8|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=17|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,disagg_AA|p_tp=2|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":6614.829900717441,""deepseek_value"":6222.200617358969,""polarity"":""higher_is_better"",""relative_delta"":1.0631013539266314,""status"":""computed"",""step4_value"":12837.03051807641},""request_latency"":{""absolute_delta"":4458.268,""deepseek_value"":288.001,""polarity"":""lower_is_better"",""relative_delta"":15.480043472071278,""status"":""computed"",""step4_value"":4746.269},""tpot"":{""absolute_delta"":0.0,""deepseek_value"":0.0,""polarity"":""lower_is_better"",""relative_delta"":null,""status"":""zero_baseline_both_zero"",""step4_value"":0.0},""ttft"":{""absolute_delta"":4458.268,""deepseek_value"":288.001,""polarity"":""lower_is_better"",""relative_delta"":15.480043472071278,""status"":""computed"",""step4_value"":4746.269}}"
"[""h200_sxm"",""primary"",65536,1,0,5000,""agg"",""vllm"",""SOL"",0]",unpaired,agg_patternA|tp=8|pp=1|dp=1|moe_tp=1|moe_ep=8|cp=1|bs=10|ctx_tokens=65536,,{}
"[""h200_sxm"",""primary"",65536,1,0,5000,""disagg"",""vllm"",""SOL"",0]",unpaired,disagg_AA|p_tp=8|p_pp=1|p_dp=1|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=1|d_pp=1|d_dp=8|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,,{}
"[""h800_sxm"",""decode_smoke"",4096,1024,0,1000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=8|pp=1|dp=2|moe_tp=1|moe_ep=16|cp=1|bs=143|ctx_tokens=4096,agg_patternA|tp=8|pp=1|dp=2|moe_tp=1|moe_ep=16|cp=1|bs=13|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":97.60245917610764,""deepseek_value"":90.89231278046095,""polarity"":""higher_is_better"",""relative_delta"":1.0738252354943834,""status"":""computed"",""step4_value"":188.4947719565686},""request_latency"":{""absolute_delta"":78721.81079676854,""deepseek_value"":18289.50049951154,""polarity"":""lower_is_better"",""relative_delta"":4.304207804847977,""status"":""computed"",""step4_value"":97011.31129628008},""tpot"":{""absolute_delta"":76.94821221792049,""deepseek_value"":16.905186326682674,""polarity"":""lower_is_better"",""relative_delta"":4.551751795628989,""status"":""computed"",""step4_value"":93.85339854460317},""ttft"":{""absolute_delta"":3.789697835866832,""deepseek_value"":995.4948873151652,""polarity"":""lower_is_better"",""relative_delta"":0.0038068481156016687,""status"":""computed"",""step4_value"":999.284585151032}}"
"[""h800_sxm"",""decode_smoke"",4096,1024,0,1000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=4|p_workers=2|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=80|d_workers=1,disagg_AA|p_tp=4|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=16|p_cp=1|p_bs=1|p_workers=3|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=33|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":447.09120000000013,""deepseek_value"":184.03199999999998,""polarity"":""higher_is_better"",""relative_delta"":2.4294209702660416,""status"":""computed"",""step4_value"":631.1232000000001},""request_latency"":{""absolute_delta"":17052.30400000001,""deepseek_value"":42019.522999999994,""polarity"":""lower_is_better"",""relative_delta"":0.4058186000826333,""status"":""computed"",""step4_value"":59071.827000000005},""tpot"":{""absolute_delta"":16.873000000000005,""deepseek_value"":40.157,""polarity"":""lower_is_better"",""relative_delta"":0.42017580994596226,""status"":""computed"",""step4_value"":57.03},""ttft"":{""absolute_delta"":-208.7750000000001,""deepseek_value"":938.912,""polarity"":""lower_is_better"",""relative_delta"":-0.2223584318871205,""status"":""computed"",""step4_value"":730.137}}"
"[""h800_sxm"",""decode_smoke"",4096,1024,0,200,""disagg"",""vllm"",""SOL"",0]",unpaired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=2|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=66|d_workers=1,,{}
"[""h800_sxm"",""decode_smoke"",4096,1024,0,2000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=2|pp=1|dp=8|moe_tp=1|moe_ep=16|cp=1|bs=35|ctx_tokens=4096,agg_patternA|tp=4|pp=1|dp=4|moe_tp=1|moe_ep=16|cp=1|bs=182|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":64.9749275797088,""deepseek_value"":204.47479049635606,""polarity"":""higher_is_better"",""relative_delta"":0.317764979350189,""status"":""computed"",""step4_value"":269.44971807606487},""request_latency"":{""absolute_delta"":-161198.3412766535,""deepseek_value"":227639.30891925527,""polarity"":""lower_is_better"",""relative_delta"":-0.708130515955095,""status"":""computed"",""step4_value"":66440.96764260178},""tpot"":{""absolute_delta"":-157.5735014015437,""deepseek_value"":220.56764825315125,""polarity"":""lower_is_better"",""relative_delta"":-0.7143998798078152,""status"":""computed"",""step4_value"":62.99414685160754},""ttft"":{""absolute_delta"":-0.649342874268541,""deepseek_value"":1998.6047562815402,""polarity"":""lower_is_better"",""relative_delta"":-0.0003248980931460713,""status"":""computed"",""step4_value"":1997.9554134072716}}"
"[""h800_sxm"",""decode_smoke"",4096,1024,0,2000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=4|p_workers=2|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=80|d_workers=1,disagg_AA|p_tp=4|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=16|p_cp=1|p_bs=2|p_workers=3|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=33|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":447.0480000000001,""deepseek_value"":184.07520000000002,""polarity"":""higher_is_better"",""relative_delta"":2.4286161307987175,""status"":""computed"",""step4_value"":631.1232000000001},""request_latency"":{""absolute_delta"":16113.631000000008,""deepseek_value"":42958.195999999996,""polarity"":""lower_is_better"",""relative_delta"":0.37510027190154843,""status"":""computed"",""step4_value"":59071.827000000005},""tpot"":{""absolute_delta"":16.873000000000005,""deepseek_value"":40.157,""polarity"":""lower_is_better"",""relative_delta"":0.42017580994596226,""status"":""computed"",""step4_value"":57.03},""ttft"":{""absolute_delta"":-1147.448,""deepseek_value"":1877.585,""polarity"":""lower_is_better"",""relative_delta"":-0.6111297224892616,""status"":""computed"",""step4_value"":730.137}}"
"[""h800_sxm"",""decode_smoke"",4096,1024,0,500,""agg"",""vllm"",""SOL"",0]",unpaired,agg_patternA|tp=4|pp=1|dp=2|moe_tp=1|moe_ep=8|cp=1|bs=11|ctx_tokens=4096,,{}
"[""h800_sxm"",""decode_smoke"",4096,1024,0,500,""disagg"",""vllm"",""SOL"",0]",unpaired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=2|p_workers=2|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=80|d_workers=1,,{}
"[""h800_sxm"",""decode_smoke"",4096,1024,0,5000,""agg"",""vllm"",""SOL"",0]",paired,agg_patternA|tp=1|pp=1|dp=16|moe_tp=1|moe_ep=16|cp=1|bs=101|ctx_tokens=4096,agg_patternA|tp=4|pp=1|dp=4|moe_tp=1|moe_ep=16|cp=1|bs=250|ctx_tokens=4096,"{""ranking_metric_value"":{""absolute_delta"":172.97417645937543,""deepseek_value"":209.10215789861894,""polarity"":""higher_is_better"",""relative_delta"":0.8272232969649228,""status"":""computed"",""step4_value"":382.07633435799437},""request_latency"":{""absolute_delta"":-35346.57432365563,""deepseek_value"":305771.59338068357,""polarity"":""lower_is_better"",""relative_delta"":-0.11559796622326975,""status"":""computed"",""step4_value"":270425.01905702794},""tpot"":{""absolute_delta"":-36.260238769638306,""deepseek_value"":296.8554607708919,""polarity"":""lower_is_better"",""relative_delta"":-0.1221477909669425,""status"":""computed"",""step4_value"":260.5952220012536},""ttft"":{""absolute_delta"":1747.6499376843644,""deepseek_value"":2088.4570120611365,""polarity"":""lower_is_better"",""relative_delta"":0.836813938516061,""status"":""computed"",""step4_value"":3836.106949745501}}"
"[""h800_sxm"",""decode_smoke"",4096,1024,0,5000,""disagg"",""vllm"",""SOL"",0]",paired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=4|p_workers=2|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=80|d_workers=1,disagg_AA|p_tp=4|p_pp=1|p_dp=4|p_moe_tp=1|p_moe_ep=16|p_cp=1|p_bs=2|p_workers=3|d_tp=1|d_pp=1|d_dp=16|d_moe_tp=1|d_moe_ep=16|d_cp=1|d_bs=33|d_workers=1,"{""ranking_metric_value"":{""absolute_delta"":447.0480000000001,""deepseek_value"":184.07520000000002,""polarity"":""higher_is_better"",""relative_delta"":2.4286161307987175,""status"":""computed"",""step4_value"":631.1232000000001},""request_latency"":{""absolute_delta"":16113.631000000008,""deepseek_value"":42958.195999999996,""polarity"":""lower_is_better"",""relative_delta"":0.37510027190154843,""status"":""computed"",""step4_value"":59071.827000000005},""tpot"":{""absolute_delta"":16.873000000000005,""deepseek_value"":40.157,""polarity"":""lower_is_better"",""relative_delta"":0.42017580994596226,""status"":""computed"",""step4_value"":57.03},""ttft"":{""absolute_delta"":-1147.448,""deepseek_value"":1877.585,""polarity"":""lower_is_better"",""relative_delta"":-0.6111297224892616,""status"":""computed"",""step4_value"":730.137}}"
"[""h800_sxm"",""primary"",16384,1,0,1000,""agg"",""vllm"",""SOL"",0]",unpaired,agg_patternA|tp=8|pp=1|dp=1|moe_tp=1|moe_ep=8|cp=1|bs=3|ctx_tokens=16384,,{}
"[""h800_sxm"",""primary"",16384,1,0,1000,""disagg"",""vllm"",""SOL"",0]",unpaired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=4|d_pp=1|d_dp=2|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,,{}
"[""h800_sxm"",""primary"",16384,1,0,2000,""agg"",""vllm"",""SOL"",0]",unpaired,agg_patternA|tp=8|pp=1|dp=1|moe_tp=1|moe_ep=8|cp=1|bs=3|ctx_tokens=16384,,{}
"[""h800_sxm"",""primary"",16384,1,0,2000,""disagg"",""vllm"",""SOL"",0]",unpaired,disagg_AA|p_tp=4|p_pp=1|p_dp=2|p_moe_tp=1|p_moe_ep=8|p_cp=1|p_bs=1|p_workers=7|d_tp=4|d_pp=1|d_dp=2|d_moe_tp=1|d_moe_ep=8|d_cp=1|d_bs=1|d_workers=1,,{}
